id,name,place_type,gmina,powiat,wojewodztwo,lat,lon,country,source
9619,Grabowiec,village,Lelkowo,braniewski,warmińsko-mazurskie,54.3677342499451,20.2134880773541,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9620,Grabowiec,village,Bobowo,starogardzki,pomorskie,53.90527000687427,18.59645539747158,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9621,Grabowiec,village,Radymno,jarosławski,podkarpackie,49.9333391249431,22.8770540176102,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9622,Grabowiec,village,Kąkolewnica,radzyński,lubelskie,51.927323953627095,22.713743752252,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9623,Grabowiec,village,Szemud,wejherowski,pomorskie,54.49951948194649,18.235795869008605,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9624,Grabowiec,village,Tuliszków,turecki,wielkopolskie,52.105187450778615,18.33491929459765,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9625,Grabowiec,village,Grudziądz,grudziądzki,kujawsko-pomorskie,53.490757255202105,18.868356791128942,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9626,Grabowiec,village,Sieradz,sieradzki,łódzkie,51.6052010536255,18.8494008870348,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9627,Grabowiec,village,Gorzkowice,piotrkowski,łódzkie,51.1923636420832,19.6970292752445,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9628,Grabowiec,village,Stoczek,węgrowski,mazowieckie,52.5568237062739,21.8213417142635,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9629,Grabowiec,village,Susz,iławski,warmińsko-mazurskie,53.67880591189199,19.45382657214002,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9630,Grabowiec-Góra,village,Grabowiec,zamojski,lubelskie,50.81227396735068,23.549425691602558,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9631,Grabownica,village,Łopuszno,kielecki,świętokrzyskie,50.9153542107142,20.2565236979063,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9632,Grabownica,village,Milicz,milicki,dolnośląskie,51.5284464763231,17.3821281567729,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9633,Grabownica,village,Krośnice,milicki,dolnośląskie,51.46527268806842,17.4644937941575,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9634,Grabownica Starzeńska,village,Brzozów,brzozowski,podkarpackie,49.6583046674584,22.0775392178221,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9635,Grabowno,village,Góra,górowski,dolnośląskie,51.6376890846939,16.5890745783053,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9636,Grabowno Małe,village,Twardogóra,oleśnicki,dolnośląskie,51.3711988950241,17.3956692417709,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9637,Grabowno Wielkie,village,Twardogóra,oleśnicki,dolnośląskie,51.349497563355,17.4177168329778,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9638,Grabowo,village,Dąbrowa Białostocka,sokólski,podlaskie,53.67524401235424,23.355432151986683,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9639,Grabowo,village,Krasnosielc,makowski,mazowieckie,53.08277778,21.21944444,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9640,Grabowo,village,Zawidz,sierpecki,mazowieckie,52.8310536870762,19.8505476399369,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9641,Grabowo,village,Śniadowo,łomżyński,podlaskie,53.00983452343007,22.016164289965115,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9642,Grabowo,village,Gołdap,gołdapski,warmińsko-mazurskie,54.2258353418389,22.2402366572262,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9643,Grabowo,village,Sadlinki,kwidzyński,pomorskie,53.6966059440424,18.81305648957174,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9644,Grabowo,village,Bobowo,starogardzki,pomorskie,53.84513044691168,18.5806751209334,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9645,Grabowo,village,Przasnysz,przasnyski,mazowieckie,53.048110690179634,20.96817391244913,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9646,Grabowo,village,Kamień Pomorski,kamieński,zachodniopomorskie,53.97676574246759,14.802860196947828,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9647,Grabowo,village,Lubawa,iławski,warmińsko-mazurskie,53.562261849560606,19.818529867121992,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9648,Grabowo,village,Olszewo-Borki,ostrołęcki,mazowieckie,53.0593379109028,21.5169062513945,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9649,Grabowo,village,Chojna,gryfiński,zachodniopomorskie,53.0103611706994,14.3376799771447,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9650,Grabowo,village,Trzemeszno,gnieźnieński,wielkopolskie,52.62158557044814,17.778373479978086,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9651,Grabowo,village,Goworowo,ostrołęcki,mazowieckie,52.962264091548,21.598820615464,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9652,Grabowo,village,Grabowo,kolneński,podlaskie,53.46518276486092,22.153035176613887,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9653,Grabowo,village,Augustów,augustowski,podlaskie,53.883746949938,22.815080389224,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9654,Grabowo,village,Gołańcz,wągrowiecki,wielkopolskie,52.96118787787985,17.240892595597305,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9655,Grabowo,village,Zaręby Kościelne,ostrowski,mazowieckie,52.7550372282398,22.1629953516391,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9656,Grabowo,village,Biały Bór,szczecinecki,zachodniopomorskie,53.88988797980109,16.93774392491641,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9657,Grabowo,village,Malechowo,sławieński,zachodniopomorskie,54.29205468154866,16.433003692631427,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9658,Grabowo,village,Janowo,nidzicki,warmińsko-mazurskie,53.35009625954929,20.583641142246208,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9659,Grabowo,village,Stargard,stargardzki,zachodniopomorskie,53.38377213149754,15.081884626752109,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9660,Grabowo,village,Mrągowo,mrągowski,warmińsko-mazurskie,53.80139024836557,21.225969237344994,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9661,Grabowo Kościerskie,village,Nowa Karczma,kościerski,pomorskie,54.16583333,18.14444444,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9662,Grabowo Królewskie,village,Kołaczkowo,wrzesiński,wielkopolskie,52.24062493820799,17.616623866404346,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9663,Grabowo Parchowskie,village,Parchowo,bytowski,pomorskie,54.19508016914425,17.723014858551874,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9664,Grabowo Wielkie,village,Krasne,przasnyski,mazowieckie,52.91727175723918,20.837630867954328,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9665,Grabowo-Kolonie,village,Augustów,augustowski,podlaskie,53.890107646788,22.794489108019,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9666,Grabowo-Rżańce,village,Krzynowłoga Mała,przasnyski,mazowieckie,53.2077375084668,20.75916619190689,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9667,Grabowo-Skorupki,village,Krzynowłoga Mała,przasnyski,mazowieckie,53.21456196482566,20.765596701890352,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9668,Grabowo-Zawady,village,Krzynowłoga Mała,przasnyski,mazowieckie,53.2197628042321,20.7488824564735,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9669,Grabowska Huta,village,Nowa Karczma,kościerski,pomorskie,54.18478628247812,18.16940426341348,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9670,Grabowska Wola,village,Potworów,przysuski,mazowieckie,51.51331578669912,20.784003815005857,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9671,Grabowska Wola,village,Grabów nad Pilicą,kozienicki,mazowieckie,51.7181596420639,21.2684169834778,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9672,Grabowskie,village,Grabowo,kolneński,podlaskie,53.463794865752746,22.165933347605733,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9673,Grabowy Las,village,Kamionka,lubartowski,lubelskie,51.49753149046465,22.472684977677435,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9674,Grabowy Las,village,Stromiec,białobrzeski,mazowieckie,51.6105743194471,21.1517158327909,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9675,Grabszczyzna,village,Strachówka,wołomiński,mazowieckie,52.4000955850716,21.5625069405534,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9676,Graby,village,Gidle,radomszczański,łódzkie,50.9113191494018,19.5238454818816,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9677,Graby,village,Czerniejewo,gnieźnieński,wielkopolskie,52.41281207894568,17.433911538729525,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9678,Grabów,village,Torzym,sulęciński,lubuskie,52.34997068948825,15.132826866746798,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9679,Grabów,village,Tłuszcz,wołomiński,mazowieckie,52.407293144609,21.4988705727673,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9680,Grabów,village,Tuplice,żarski,lubuskie,51.7030764921491,14.914948256754885,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9681,Grabów,village,Żychlin,kutnowski,łódzkie,52.2217118269083,19.6179259939286,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9682,Grabów,city,Grabów,łęczycki,łódzkie,52.127799822168015,19.01315640779854,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9683,Grabów,village,Izbicko,strzelecki,opolskie,50.5835099892681,18.127871792378,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9684,Grabów Nowy,village,Grabów nad Pilicą,kozienicki,mazowieckie,51.7331970931823,21.2571560478159,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9685,Grabów Rycki,village,Nowodwór,rycki,lubelskie,51.67455353875421,22.085098285208428,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9686,Grabów Szlachecki,village,Nowodwór,rycki,lubelskie,51.70012714893827,22.097454680597025,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9687,Grabów Zaleśny,village,Grabów nad Pilicą,kozienicki,mazowieckie,51.757732836136,21.2211382079426,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9688,Grabów nad Pilicą,village,Grabów nad Pilicą,kozienicki,mazowieckie,51.72555556,21.22583333,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9689,Grabów nad Prosną,city,Grabów nad Prosną,ostrzeszowski,wielkopolskie,51.50826301822834,18.11446733954282,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9690,Grabów nad Wisłą,village,Przyłęk,zwoleński,mazowieckie,51.35530950313256,21.674652069893384,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9691,Grabów-Wójtostwo,village,Grabów nad Prosną,ostrzeszowski,wielkopolskie,51.518963935429895,18.08998413953148,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9692,Grabówek,village,Olszewo-Borki,ostrołęcki,mazowieckie,53.1150563802493,21.3307778071777,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9693,Grabówie,village,Widawa,łaski,łódzkie,51.3713476425126,18.9312179412599,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9694,Grabówiec,village,Pułtusk,pułtuski,mazowieckie,52.677098853179295,21.11475880155124,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9695,Grabówiec,village,Ojrzeń,ciechanowski,mazowieckie,52.80136096118958,20.54121468049142,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9696,Grabówiec,village,Skępe,lipnowski,kujawsko-pomorskie,52.835484477804506,19.410179322674956,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9697,Grabówiec,village,Bobrowo,brodnicki,kujawsko-pomorskie,53.2391913894878,19.1507933846054,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9698,Grabówiec,village,Mochowo,sierpecki,mazowieckie,52.8073289471552,19.5172341445564,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9699,Grabówka,village,Lubomia,wodzisławski,śląskie,50.025928790933,18.314855747147,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9700,Grabówka,village,Burzenin,sieradzki,łódzkie,51.4290588146924,18.7383168751819,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9701,Grabówka,village,Dydnia,brzozowski,podkarpackie,49.6541085640481,22.1387984403693,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9702,Grabówka,village,Budzyń,chodzieski,wielkopolskie,52.90979535558212,16.857960157788295,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9703,Grabówka,village,Annopol,kraśnicki,lubelskie,50.9402676122611,21.948492373040057,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9704,Grabówka,village,Opole Lubelskie,opolski,lubelskie,51.15219691886029,22.00546772734308,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9705,Grabówka,village,Grabówka,białostocki,podlaskie,53.130357758072,23.257806246355,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9706,Grabówka,village,Podedwórze,parczewski,lubelskie,51.684978634606125,23.27078312591541,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9707,Grabówka,village,Mikołajki,mrągowski,warmińsko-mazurskie,53.84151270824599,21.71246810311058,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9708,Grabówka,village,Bierawa,kędzierzyńsko-kozielski,opolskie,50.2808220362726,18.2739342923631,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9709,Grabówka,village,Zambrów,zambrowski,podlaskie,52.99559714992125,22.29649061660464,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9710,Grabówka,village,Milicz,milicki,dolnośląskie,51.5216778807817,17.08115317411734,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9711,Grabówka,village,Choceń,włocławski,kujawsko-pomorskie,52.5416816734105,19.0614929405948,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9712,Grabówka,village,Mykanów,częstochowski,śląskie,50.9597411855403,19.201815665898,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9713,Grabówka,village,Borzechów,lubelski,lubelskie,51.11148153643944,22.30400787220169,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9714,Grabówka Ukazowa,village,Annopol,kraśnicki,lubelskie,50.94705292995197,21.93030962919126,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9715,Grabówki,village,Wąwolnica,puławski,lubelskie,51.2960801107095,22.07317573905442,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9716,Grabówki,village,Wieliczka,wielicki,małopolskie,49.9760698746706,20.0288993237554,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9717,Grabówko,village,Kwidzyn,kwidzyński,pomorskie,53.70630796199514,18.841098889302945,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9718,Grabówko,village,Sianów,koszaliński,zachodniopomorskie,54.2845068372882,16.413272474889,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9719,Grabówko,village,Nowa Karczma,kościerski,pomorskie,54.146622295277,18.16925190705073,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9720,Grabówko,village,Pruszcz,świecki,kujawsko-pomorskie,53.267387392355175,18.29855669495296,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9721,Grabówno,village,Miasteczko Krajeńskie,pilski,wielkopolskie,53.131916737822166,17.00889611218121,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9722,Gracjanów,village,Mogielnica,grójecki,mazowieckie,51.7012535235832,20.7945819368073,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9723,Gracuch,village,Końskie,konecki,świętokrzyskie,51.2299663976838,20.3584600956883,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9724,Gracze,village,Niemodlin,opolski,opolskie,50.6963197666179,17.550632849385,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9725,Gradki,village,Dywity,olsztyński,warmińsko-mazurskie,53.9250355970777,20.559762554728,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9726,Gradoczno,village,Narew,hajnowski,podlaskie,52.88955425461852,23.424939021636973,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9727,Gradowice,village,Wielichowo,grodziski,wielkopolskie,52.14931504537559,16.330454658456578,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9728,Gradowiec,village,Komarówka Podlaska,radzyński,lubelskie,51.77915390518199,22.87735108314897,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9729,Gradowo,village,Piotrków Kujawski,radziejowski,kujawsko-pomorskie,52.518773336357,18.5350447552856,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9730,Gradzanowo Kościelne,village,Siemiątkowo,żuromiński,mazowieckie,52.89750558876764,20.092175305733747,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9731,Gradzanowo Włościańskie,village,Radzanów,mławski,mazowieckie,52.9046691265591,20.1311079355048,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9732,Gradzanowo Zbęskie,village,Radzanów,mławski,mazowieckie,52.8944567235313,20.1156755920779,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9733,Gradzanowo Zbęskie-Kolonia,village,Radzanów,mławski,mazowieckie,52.8803268738575,20.1121373367266,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9734,Gradówek,village,Lwówek Śląski,lwówecki,dolnośląskie,51.0921164214847,15.4775755401476,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9735,Grajewo,city,Grajewo,grajewski,podlaskie,53.646999137679,22.454877129026,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9736,Grajwo,village,Giżycko,giżycki,warmińsko-mazurskie,54.0136780811129,21.8274781681152,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9737,Grajów,village,Wieliczka,wielicki,małopolskie,49.936510902275,20.1050582677935,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9738,Grala-Dąbrowizna,village,Skórzec,siedlecki,mazowieckie,52.0737512761457,22.1089457107448,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9739,Grale,village,Kadzidło,ostrołęcki,mazowieckie,53.2468631023266,21.5907858303211,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9740,Gralewo,village,Międzychód,międzychodzki,wielkopolskie,52.53405578889885,15.95447837480044,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9741,Gralewo,village,Santok,gorzowski,lubuskie,52.74998400277629,15.385454707873947,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9742,Gralewo,village,Płośnica,działdowski,warmińsko-mazurskie,53.31361319,20.00305107,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9743,Granaty,village,Świedziebnia,brodnicki,kujawsko-pomorskie,53.1365380122909,19.5491116234004,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9744,Granica,village,Ińsko,stargardzki,zachodniopomorskie,53.50271618896785,15.5963765676992,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9745,Granica,village,Kampinos,warszawski zachodni,mazowieckie,52.287804057913,20.4426154854235,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9746,Granica,village,Michałowice,pruszkowski,mazowieckie,52.1381230027399,20.8056633268394,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9747,Granica,village,Strzegom,świdnicki,dolnośląskie,50.9302908131403,16.3092834606207,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9748,Granice,village,Teresin,sochaczewski,mazowieckie,52.1945699863897,20.426023911405,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9749,Granice,village,Maszewo,krośnieński,lubuskie,52.0914489872658,14.91301770093655,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9750,Granice,village,Chodel,opolski,lubelskie,51.063990501354496,22.10316996012986,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9751,Granice,village,Masłowice,radomszczański,łódzkie,51.092829743789,19.7292682857861,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9752,Graniczna,village,Strzegom,świdnicki,dolnośląskie,50.9890743876913,16.3452020501839,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9753,Graniczna,village,Józefów nad Wisłą,opolski,lubelskie,51.01721918341711,21.92028850058662,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9754,Graniczna Wieś,village,Trąbki Wielkie,gdański,pomorskie,54.16160223576858,18.454246976232557,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
9755,Granne,village,Perlejewo,siemiatycki,podlaskie,52.53930491092311,22.5116958926664,Polska,PRNG via mbroton/polish-geonames v0.3.0; valid_as_of=2025-01-01; license=CC-BY-4.0
